trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2759,False,"{'a': 0.0015, 'e': 0.015970691783563595}",25,10,28.717726427588563,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.0015, 'e': 0.015946753703936358}",30,16,15.179124653594783,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2761,False,"{'a': 0.0015, 'e': 0.015922851504511698}",25,14,17.09911144224983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.0015, 'e': 0.015898985131509624}",35,24,23.68560103816583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.0015, 'e': 0.015875154531230805}",20,11,16.746428036034825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.0015, 'e': 0.01585135965005638}",30,0,42.54038792799871,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.0015, 'e': 0.015827600434447853}",20,10,19.860239641492388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.0015, 'e': 0.015803876830946983}",35,23,9.810937754916933,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2767,False,"{'a': 0.0015, 'e': 0.015780188786175646}",35,22,27.00628614208739,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.0015, 'e': 0.015756536246835737}",20,13,1.1549457078163958,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2769,False,"{'a': 0.0015, 'e': 0.015732919159709032}",20,0,21.37528688434006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2770,False,"{'a': 0.0015, 'e': 0.015709337471657075}",20,10,19.456318849841264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.0015, 'e': 0.015685791129621054}",20,6,27.619878637508755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.0015, 'e': 0.01566228008062169}",25,12,9.489995474849966,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2773,False,"{'a': 0.0015, 'e': 0.015638804271759118}",25,8,-19.497794358833126,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2774,False,"{'a': 0.0015, 'e': 0.015615363650212755}",25,15,12.556780577026604,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.0015, 'e': 0.015591958163241193}",20,13,13.012685635671335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.0015, 'e': 0.01556858775818209}",30,19,21.4397004807734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.0015, 'e': 0.015545252382451996}",20,14,13.694540728633829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.0015, 'e': 0.015521951983546322}",20,16,6.056564312503391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.0015, 'e': 0.015498686509039157}",30,10,11.344012432115507,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2780,False,"{'a': 0.0015, 'e': 0.015475455906583177}",30,18,21.083814914507094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.0015, 'e': 0.015452260123909515}",25,18,14.839697561715957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.0015, 'e': 0.015429099108827652}",20,10,17.344279195555096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.0015, 'e': 0.015405972809225293}",25,14,16.932030873933478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.0015, 'e': 0.015382881173068253}",30,22,13.43107783263906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.0015, 'e': 0.015359824148400343}",35,12,39.41680296547559,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.0015, 'e': 0.015336801683343247}",25,11,29.101455433609566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.0015, 'e': 0.015313813726096408}",25,16,16.67765281413746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.0015, 'e': 0.015290860224936913}",30,15,26.009137968771043,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.0015, 'e': 0.015267941128219376}",20,16,8.609789373788821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.0015, 'e': 0.015245056384375818}",30,0,46.751555295200085,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.0015, 'e': 0.015222205941915557}",20,14,7.992660564556704,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.0015, 'e': 0.015199389749425099}",20,8,23.702401911728185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.0015, 'e': 0.015176607755567978}",25,11,23.167007847862877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.0015, 'e': 0.015153859909084707}",25,10,26.818557869232354,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.0015, 'e': 0.015131146158792626}",20,16,5.460030891598415,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.0015, 'e': 0.015108466453585786}",20,14,9.831061779854277,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.0015, 'e': 0.01508582074243484}",25,15,18.685475203720387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.0015, 'e': 0.01506320897438693}",20,10,18.28607311890191,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.0015, 'e': 0.015040631098565566}",25,11,23.089856243846913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.0015, 'e': 0.01501808706417052}",25,3,29.825062361416542,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.0015, 'e': 0.014995576820477703}",25,15,20.087946298200738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.0015, 'e': 0.01497310031683906}",20,13,12.87316748580589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.0015, 'e': 0.014950657502682445}",20,9,8.510533304873064,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2804,False,"{'a': 0.0015, 'e': 0.01492824832751152}",25,11,9.644755408451442,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2805,False,"{'a': 0.0015, 'e': 0.014905872740905627}",30,12,32.08206854519369,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.0015, 'e': 0.014883530692519692}",20,10,20.65632762793101,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.0015, 'e': 0.014861222132084092}",25,0,33.726276216692774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2808,False,"{'a': 0.0015, 'e': 0.014838947009404574}",30,20,19.970467523119705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.0015, 'e': 0.014816705274362072}",25,17,15.073136667068825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.0015, 'e': 0.01479449687691269}",30,4,38.936722329373545,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.0015, 'e': 0.014772321767087523}",30,15,27.095806707349716,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.0015, 'e': 0.014750179894992563}",25,14,24.278543192908266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.0015, 'e': 0.014728071210808588}",30,10,35.54430467390017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.0015, 'e': 0.014705995664791053}",20,10,19.06654217404581,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.0015, 'e': 0.014683953207269966}",25,0,31.103587289136584,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2816,False,"{'a': 0.0015, 'e': 0.014661943788649793}",25,0,32.43980422798452,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2817,False,"{'a': 0.0015, 'e': 0.014639967359409327}",20,4,27.660727996933552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.0015, 'e': 0.014618023870101597}",20,7,19.40948513376739,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.0015, 'e': 0.014596113271353742}",25,11,26.706847809932754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.0015, 'e': 0.014574235513866905}",20,15,8.738597694056295,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.0015, 'e': 0.014552390548416123}",30,21,14.22268395591341,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.0015, 'e': 0.014530578325850214}",20,8,23.53224405024133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.0015, 'e': 0.01450879879709168}",20,5,29.597333735858754,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.0015, 'e': 0.01448705191313655}",25,8,31.791491911172994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.0015, 'e': 0.014465337625054335}",20,6,23.72532253644928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.0015, 'e': 0.014443655883987879}",30,17,19.597256389582654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.0015, 'e': 0.014422006641153255}",25,14,-21.97739445829307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2828,False,"{'a': 0.0015, 'e': 0.014400389847839657}",20,14,12.257336188918064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.0015, 'e': 0.014378805455409293}",20,2,28.366167496425007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.0015, 'e': 0.014357253415297271}",30,15,29.914102170653408,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.0015, 'e': 0.01433573367901149}",30,19,21.409528493107963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.0015, 'e': 0.014314246198132532}",20,0,34.33050043530587,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2833,False,"{'a': 0.0015, 'e': 0.014292790924313561}",30,7,34.08518999956748,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.0015, 'e': 0.014271367809280198}",20,13,13.861891829965929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.0015, 'e': 0.014249976804830427}",20,14,9.803061277926854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.0015, 'e': 0.01422861786283448}",20,8,18.783972493995833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.0015, 'e': 0.014207290935234726}",20,0,33.169823592565756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.0015, 'e': 0.01418599597404557}",35,18,34.819797891575746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.0015, 'e': 0.014164732931353353}",30,15,20.4093903219493,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.0015, 'e': 0.014143501759316194}",25,15,20.585536305476072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.0015, 'e': 0.014122302410163962}",20,16,9.170149432567431,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.0015, 'e': 0.014101134836198109}",25,18,10.471609717287702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.0015, 'e': 0.014079998989791587}",20,8,23.263064289166795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.0015, 'e': 0.014058894823388731}",20,0,-0.6560410150750271,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
2845,False,"{'a': 0.0015, 'e': 0.014037822289505161}",20,12,17.39987162242209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.0015, 'e': 0.014016781340727662}",25,8,31.086702047875175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.0015, 'e': 0.013995771929714095}",25,0,37.75183686380259,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2848,False,"{'a': 0.0015, 'e': 0.013974794009193273}",30,7,37.59834245412795,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.0015, 'e': 0.013953847531964868}",20,10,22.44194555915362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.0015, 'e': 0.013932932450899297}",20,0,31.844851301440308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2851,False,"{'a': 0.0015, 'e': 0.01391204871893762}",20,7,22.609104443659007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.0015, 'e': 0.013891196289091426}",25,17,17.535096025201675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.0015, 'e': 0.013870375114442744}",30,17,22.313791140201694,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.0015, 'e': 0.013849585148143924}",20,6,26.01384757437791,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.0015, 'e': 0.01382882634341754}",25,7,31.086904920187564,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.0015, 'e': 0.01380809865355625}",25,11,24.6000451066449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.0015, 'e': 0.013787402031922757}",25,18,11.11332559229601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.0015, 'e': 0.013766736431949651}",20,8,21.336128986855126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.0015, 'e': 0.013746101807139326}",25,7,32.35891048114748,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.0015, 'e': 0.013725498111063866}",30,13,28.796631882581856,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.0015, 'e': 0.013704925297364945}",30,16,22.492485985350214,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.0015, 'e': 0.013684383319753727}",30,24,10.84518269780719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.0015, 'e': 0.01366387213201075}",30,4,21.71748480372602,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
2864,False,"{'a': 0.0015, 'e': 0.013643391687985834}",20,10,20.043300290629585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.0015, 'e': 0.013622941941597973}",20,10,15.921146835824644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.0015, 'e': 0.013602522846835228}",20,0,32.121148157409934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2867,False,"{'a': 0.0015, 'e': 0.013582134357754625}",20,6,24.690003210965582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.0015, 'e': 0.013561776428482058}",20,14,10.584714032427838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.0015, 'e': 0.013541449013212178}",30,16,26.79917205346038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.0015, 'e': 0.0135211520662083}",20,0,28.98211643886797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.0015, 'e': 0.013500885541802265}",25,8,30.438536930868793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.0015, 'e': 0.013480649394394395}",25,18,14.80564168192679,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.0015, 'e': 0.013460443578453348}",20,13,12.259688557372888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.0015, 'e': 0.013440268048516033}",25,16,18.425598645720477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.0015, 'e': 0.013420122759187495}",30,18,-19.9978512185662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2876,False,"{'a': 0.0015, 'e': 0.013400007665140828}",25,0,34.15948694658852,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2877,False,"{'a': 0.0015, 'e': 0.01337992272111706}",20,10,18.232664690365556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.0015, 'e': 0.013359867881925062}",20,0,11.983010630186222,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2879,False,"{'a': 0.0015, 'e': 0.013339843102441431}",20,12,15.682359736705113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.0015, 'e': 0.01331984833761041}",20,0,27.65622724646662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2881,False,"{'a': 0.0015, 'e': 0.013299883542443767}",25,10,28.420940806746113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.0015, 'e': 0.013279948672020706}",20,13,10.649105698524812,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.0015, 'e': 0.01326004368148776}",20,8,22.821996429746786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.0015, 'e': 0.013240168526058691}",20,9,21.08923443922483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.0015, 'e': 0.013220323161014392}",35,14,38.01739995513325,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.0015, 'e': 0.013200507541702792}",20,16,9.058477971042628,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.0015, 'e': 0.01318072162353872}",20,0,29.11765155253216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2888,False,"{'a': 0.0015, 'e': 0.013160965362003861}",20,6,24.82958405628871,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.0015, 'e': 0.01314123871264662}",20,10,19.70694844158872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.0015, 'e': 0.013121541631082026}",20,6,25.324289016530138,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.0015, 'e': 0.013101874072991637}",20,13,0.2950932917462614,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2892,False,"{'a': 0.0015, 'e': 0.01308223599412344}",20,11,19.159934072230698,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.0015, 'e': 0.013062627350291747}",20,11,13.546908135487694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.0015, 'e': 0.013043048097377104}",20,12,13.758760949746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.0015, 'e': 0.013023498191326184}",25,8,19.20428650922096,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2896,False,"{'a': 0.0015, 'e': 0.013003977588151687}",20,9,20.38879483005496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.0015, 'e': 0.012984486243932251}",25,11,26.906188297532204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.0015, 'e': 0.01296502411481234}",25,18,13.549985627740163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.0015, 'e': 0.012945591157002159}",25,19,12.377022163048458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.0015, 'e': 0.012926187326777541}",20,12,12.412127082343044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.0015, 'e': 0.012906812580479862}",30,20,19.042580667143348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.0015, 'e': 0.012887466874515946}",20,10,17.898275848679056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.0015, 'e': 0.012868150165357922}",20,13,9.458361499272225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.0015, 'e': 0.0128488624095432}",25,8,26.049815448506457,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.0015, 'e': 0.01282960356367432}",20,16,9.629431691250481,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.0015, 'e': 0.012810373584418869}",30,21,18.140173782928393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.0015, 'e': 0.01279117242850939}",20,4,25.020338606340083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.0015, 'e': 0.01277200005274327}",20,9,15.394619054215152,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.0015, 'e': 0.012752856413982657}",25,13,22.322669884809535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.0015, 'e': 0.012733741469154356}",20,8,24.040973287074028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.0015, 'e': 0.012714655175249731}",20,8,19.47026670807199,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.0015, 'e': 0.012695597489324615}",20,3,28.99669189548208,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.0015, 'e': 0.012676568368499208}",25,18,12.090739307091571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.0015, 'e': 0.012657567769957976}",20,6,28.306219939530102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.0015, 'e': 0.012638595650949566}",20,3,28.576885417503554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.0015, 'e': 0.012619651968786704}",25,19,-1.6935220817712984,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2917,False,"{'a': 0.0015, 'e': 0.012600736680846106}",25,9,30.005885897693418,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.0015, 'e': 0.012581849744568345}",20,15,8.267779275226278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.0015, 'e': 0.012562991117457817}",20,3,28.019864864676382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.0015, 'e': 0.012544160757082604}",20,4,27.72978652505036,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.0015, 'e': 0.012525358621074385}",25,0,37.463433225532725,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2922,False,"{'a': 0.0015, 'e': 0.012506584667128349}",25,15,16.5740935203834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.0015, 'e': 0.01248783885300309}",25,3,33.418308809944044,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.0015, 'e': 0.012469121136520519}",20,3,23.674558776290205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.0015, 'e': 0.012450431475565764}",20,3,27.84261156839805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.0015, 'e': 0.012431769828087082}",20,11,17.049625926766925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.0015, 'e': 0.012413136152095758}",20,6,28.570231139069488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.0015, 'e': 0.012394530405666014}",20,0,28.131887872162523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2929,False,"{'a': 0.0015, 'e': 0.012375952546934911}",25,10,23.740522613642327,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.0015, 'e': 0.012357402534102259}",20,13,12.517201622953076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.0015, 'e': 0.012338880325430523}",25,15,18.782578503760245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.0015, 'e': 0.012320385879244725}",20,0,37.32824582623306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2933,False,"{'a': 0.0015, 'e': 0.012301919153932363}",20,7,24.052712960549293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.0015, 'e': 0.012283480107943277}",20,16,7.068039689046168,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.0015, 'e': 0.012265068699789616}",20,10,19.57063045174379,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.0015, 'e': 0.012246684888045702}",25,16,17.31916833239613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.0015, 'e': 0.012228328631347955}",20,0,23.42199334705376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2938,False,"{'a': 0.0015, 'e': 0.012209999888394786}",35,27,15.269027969860574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.0015, 'e': 0.012191698617946518}",25,14,19.60629828146885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
